time,fl_id,Wasserstein_2
46,5,0.6430814266204834
47,5,0.7602084875106812
48,5,0.5062989592552185
49,5,0.43124398589134216
50,5,0.438770592212677
51,5,0.48605597019195557
52,5,0.6221587061882019
53,5,0.63497394323349
54,5,0.5197530388832092
55,5,0.48252105712890625
56,5,1.672717571258545
57,5,0.5211634635925293
58,5,0.6448395252227783
59,5,0.44754040241241455
60,5,1.2010786533355713
61,5,1.0707967281341553
62,5,0.48544609546661377
63,5,0.8391821980476379
64,5,0.44947123527526855
65,5,0.46755072474479675
66,5,0.6183247566223145
67,5,0.483235627412796
68,5,0.49694567918777466
69,5,0.9855817556381226
70,5,0.4734683930873871
71,5,0.6028012037277222
72,5,0.6522651314735413
73,5,0.5673976540565491
74,5,0.6287241578102112
75,5,0.9486313462257385
76,5,0.5949339866638184
77,5,1.137864351272583
78,5,0.6696441769599915
79,5,0.743772566318512
80,5,0.7745773196220398
81,5,0.7313676476478577
82,5,0.9800938963890076
83,5,0.471119225025177
84,5,0.878115177154541
85,5,1.1663466691970825
86,5,0.6748613119125366
87,5,0.5793914198875427
88,5,0.4322296380996704
89,5,0.6753977537155151
90,5,0.5835921168327332
91,5,0.6043746471405029
92,5,0.5041871666908264
93,5,0.5034925937652588
94,5,0.5360739231109619
95,5,0.6647129654884338
96,5,0.635529637336731
97,5,0.6263943910598755
98,5,0.4712703227996826
99,5,0.6166688203811646
0,6,3.1017937660217285
1,6,0.8284269571304321
2,6,1.22212553024292
3,6,0.5242319703102112
4,6,0.5879473090171814
5,6,0.5623836517333984
6,6,0.5623986721038818
7,6,0.5336899757385254
8,6,0.5197659730911255
9,6,0.4871376156806946
10,6,0.5037719011306763
11,6,0.6488497257232666
12,6,0.4203570485115051
13,6,0.5116450190544128
14,6,0.8911689519882202
15,6,0.9430826306343079
16,6,0.5167074203491211
17,6,0.83265620470047
18,6,0.9472980499267578
19,6,0.9732304215431213
20,6,0.8763960599899292
21,6,0.5575196743011475
22,6,0.4478773772716522
23,6,0.5223622918128967
24,6,0.8451299071311951
25,6,0.5239841938018799
26,6,0.4400564432144165
27,6,0.7001346945762634
28,6,0.5746150612831116
29,6,0.5457127094268799
30,6,0.527590274810791
31,6,0.7047162055969238
32,6,0.5520745515823364
33,6,0.5037418007850647
34,6,0.5498749613761902
35,6,0.8861993551254272
36,6,0.5862274169921875
37,6,0.8578903079032898
38,6,0.6025412678718567
39,6,0.6236844062805176
40,6,0.7543075680732727
41,6,0.45598211884498596
42,6,0.6110938787460327
43,6,0.7316458821296692
44,6,0.5848676562309265
45,6,0.5974252820014954
46,6,0.5103597044944763
47,6,0.6432511806488037
48,6,0.49210110306739807
49,6,0.4327467083930969
50,6,0.40855148434638977
51,6,0.44875368475914
52,6,0.7079808712005615
53,6,0.5936375260353088
54,6,0.4761526882648468
55,6,0.5773679614067078
56,6,1.5790038108825684
57,6,0.5273244380950928
58,6,0.7186751365661621
59,6,0.5088357925415039
60,6,1.2513059377670288
61,6,1.0889567136764526
62,6,0.5150229930877686
63,6,0.6645632386207581
64,6,0.4935661852359772
65,6,0.5345568060874939
66,6,0.5331268310546875
67,6,0.47489768266677856
68,6,0.6188716292381287
69,6,0.9983894228935242
70,6,0.5191366672515869
71,6,0.6575692892074585
72,6,0.5083869099617004
73,6,0.47543197870254517
74,6,0.7001972198486328
75,6,0.9854161143302917
76,6,0.5953423976898193
77,6,1.1995784044265747
78,6,0.7689000964164734
79,6,0.6557667255401611
80,6,0.5962137579917908
81,6,0.5931383371353149
82,6,0.9223389625549316
83,6,0.6468673348426819
84,6,0.8739007711410522
85,6,1.2612130641937256
86,6,0.6963348984718323
87,6,0.5292365550994873
88,6,0.5025880336761475
89,6,0.528397262096405
90,6,0.5605119466781616
91,6,0.6411194801330566
92,6,0.43726494908332825
93,6,0.6323657035827637
94,6,0.5036860108375549
95,6,0.6598441004753113
96,6,0.5822887420654297
97,6,0.6641119122505188
98,6,0.5924480557441711
99,6,0.687419056892395
0,7,3.0499725341796875
1,7,0.7780739068984985
2,7,0.8668326139450073
3,7,0.4831255078315735
4,7,0.6936249136924744
5,7,0.5691737532615662
6,7,0.46605557203292847
7,7,0.5520464777946472
8,7,0.5732337832450867
9,7,0.4884895086288452
10,7,0.4775487184524536
11,7,0.5408778786659241
12,7,0.4380125403404236
13,7,0.46988701820373535
14,7,0.6803343892097473
15,7,1.072675347328186
16,7,0.5316920280456543
17,7,0.5580587387084961
18,7,0.8931636214256287
19,7,0.882919192314148
20,7,0.9829766750335693
21,7,0.5659099817276001
22,7,0.4147031009197235
23,7,0.46591222286224365
24,7,0.7936061024665833
25,7,0.5178670287132263
26,7,0.4791378974914551
27,7,0.6486412286758423
28,7,0.5927698016166687
29,7,0.47797518968582153
30,7,0.47485947608947754
31,7,0.8332719206809998
32,7,0.4904085695743561
33,7,0.4229762852191925
34,7,0.48180991411209106
35,7,0.8793290257453918
36,7,0.4923444390296936
37,7,0.8356004357337952
38,7,0.5336407423019409
39,7,0.5103387236595154
40,7,0.8996132612228394
41,7,0.5500102043151855
42,7,0.5066878795623779
43,7,0.7096412181854248
44,7,0.6057541966438293
45,7,0.6971036791801453
46,7,0.6991531252861023
47,7,0.905322790145874
48,7,0.5522893667221069
49,7,0.4325191080570221
50,7,0.4698801338672638
51,7,0.6233542561531067
52,7,0.5817389488220215
53,7,0.49054422974586487
54,7,0.4992890954017639
55,7,0.5083922743797302
56,7,1.6259554624557495
57,7,0.4978748857975006
58,7,0.6353467702865601
59,7,0.44964560866355896
60,7,1.1692712306976318
61,7,1.1265463829040527
62,7,0.5668225288391113
63,7,0.8999695777893066
64,7,0.5358800888061523
65,7,0.47947341203689575
66,7,0.6165995597839355
67,7,0.47207149863243103
68,7,0.669721782207489
69,7,0.9424432516098022
70,7,0.4628124535083771
71,7,0.6381169557571411
72,7,0.45701783895492554
73,7,0.5216630101203918
74,7,0.6845217943191528
75,7,1.08528733253479
76,7,0.6499795913696289
77,7,1.0541942119598389
78,7,0.6781456470489502
79,7,0.7014541625976562
80,7,0.7193801999092102
81,7,0.6168680787086487
82,7,1.0284782648086548
83,7,0.5539152026176453
84,7,0.8359490036964417
85,7,1.2776334285736084
86,7,0.7084189653396606
87,7,0.5873868465423584
88,7,0.5075089931488037
89,7,0.5600864887237549
90,7,0.45343348383903503
91,7,0.5685812830924988
92,7,0.5363454818725586
93,7,0.4942847490310669
94,7,0.5398975014686584
95,7,0.5880907773971558
96,7,0.556622326374054
97,7,0.7523544430732727
98,7,0.6907681226730347
99,7,0.6494786739349365
0,8,3.3312716484069824
1,8,0.8881315588951111
2,8,1.1644375324249268
3,8,0.5171579718589783
4,8,0.6341845393180847
5,8,0.478022962808609
6,8,0.39833739399909973
7,8,0.5337702035903931
8,8,0.522072970867157
9,8,0.45051443576812744
10,8,0.44496530294418335
11,8,0.6246336102485657
12,8,0.4272919297218323
13,8,0.4760987162590027
14,8,0.783202052116394
15,8,1.0573503971099854
16,8,0.5157478451728821
17,8,0.6834256052970886
18,8,0.998876690864563
19,8,0.8345704078674316
20,8,0.9016576409339905
21,8,0.7678948640823364
22,8,0.38242870569229126
23,8,0.5011685490608215
24,8,0.8922208547592163
25,8,0.48042240738868713
26,8,0.4681445360183716
27,8,0.7686973810195923
28,8,0.556768536567688
29,8,0.5216891169548035
30,8,0.5078774690628052
31,8,0.9714360237121582
32,8,0.5143383741378784
33,8,0.4626326858997345
34,8,0.5724336504936218
35,8,0.8544277548789978
36,8,0.639240026473999
37,8,0.7723506689071655
38,8,0.5964280366897583
39,8,0.5369528532028198
40,8,0.8529917001724243
41,8,0.5087480545043945
42,8,0.5715875625610352
43,8,0.7126350402832031
44,8,0.5260229706764221
45,8,0.7731533050537109
46,8,0.6535093188285828
47,8,0.7243334054946899
48,8,0.5098549127578735
49,8,0.4917010962963104
50,8,0.46084311604499817
51,8,0.5956114530563354
52,8,0.5847924947738647
53,8,0.5995849967002869
54,8,0.4837627410888672
55,8,0.4456043243408203
56,8,1.43738853931427
57,8,0.5085387825965881
58,8,0.8309381604194641
59,8,0.5748065114021301
60,8,1.0238547325134277
61,8,1.1564857959747314
62,8,0.5151867866516113
63,8,0.8892539143562317
64,8,0.5044625401496887
65,8,0.5146738290786743
66,8,0.5883182287216187
67,8,0.48810678720474243
68,8,0.5687069296836853
69,8,0.9781890511512756
70,8,0.47142934799194336
71,8,0.7256148457527161
72,8,0.609645664691925
73,8,0.5589118003845215
74,8,0.6276435256004333
75,8,0.930957555770874
76,8,0.641975998878479
77,8,1.0421563386917114
78,8,0.620901882648468
79,8,0.8298161625862122
80,8,0.7318066954612732
81,8,0.6193780899047852
82,8,0.9635834693908691
83,8,0.5308141708374023
84,8,0.8672871589660645
85,8,1.2353718280792236
86,8,0.7762128710746765
87,8,0.5159040689468384
88,8,0.49369654059410095
89,8,0.9233575463294983
90,8,0.6388497948646545
91,8,0.6903496384620667
92,8,0.4891733229160309
93,8,0.4925934374332428
94,8,0.5604375600814819
95,8,0.7446718811988831
96,8,0.6121688485145569
97,8,0.7163281440734863
98,8,0.6149240732192993
99,8,0.6017025709152222
0,9,3.3714022636413574
1,9,0.8484212160110474
2,9,0.9793614745140076
3,9,0.5178475379943848
4,9,0.6365826725959778
5,9,0.4475608170032501
6,9,0.42066261172294617
7,9,0.5484920144081116
8,9,0.5364721417427063
9,9,0.6727834939956665
10,9,0.39505743980407715
11,9,0.7651507258415222
12,9,0.4568578898906708
13,9,0.5331131219863892
14,9,0.9055854082107544
15,9,1.1880543231964111
16,9,0.5924200415611267
17,9,0.6527323722839355
18,9,0.9976149797439575
19,9,0.8369229435920715
20,9,0.795131504535675
21,9,0.48983079195022583
22,9,0.4674576222896576
23,9,0.5017098784446716
24,9,0.8262276649475098
25,9,0.47770628333091736
26,9,0.4451465308666229
27,9,0.6576440930366516
28,9,0.5507031083106995
29,9,0.5758733749389648
30,9,0.47636672854423523
31,9,0.7352195978164673
32,9,0.49802693724632263
33,9,0.4284595549106598
34,9,0.508535623550415
35,9,0.801953136920929
36,9,0.5288354158401489
37,9,0.8870025873184204
38,9,0.5631227493286133
39,9,0.522165834903717
40,9,1.0089842081069946
41,9,0.5811935067176819
42,9,0.623835027217865
43,9,0.7405440211296082
44,9,0.5912310481071472
45,9,0.7301324009895325
46,9,0.5848725438117981
47,9,0.6473170518875122
48,9,0.5864759683609009
49,9,0.4875507354736328
50,9,0.4806191921234131
51,9,0.5814877152442932
52,9,0.5339375734329224
53,9,0.5202789902687073
54,9,0.4617476165294647
55,9,0.5444445013999939
56,9,1.554089903831482
57,9,0.5213879942893982
58,9,0.9506427049636841
59,9,0.4964959919452667
60,9,0.9458382725715637
61,9,1.29114830493927
62,9,0.5435839891433716
63,9,0.8506149053573608
64,9,0.4573169946670532
65,9,0.4977981448173523
66,9,0.5283682346343994
67,9,0.4867857098579407
68,9,0.6575759053230286
69,9,0.7630009055137634
70,9,0.478615939617157
71,9,0.8192405104637146
72,9,0.8899948596954346
73,9,0.5191646814346313
74,9,0.6110919117927551
75,9,1.041393518447876
76,9,0.6532808542251587
77,9,1.0343371629714966
78,9,0.6616005897521973
79,9,0.6974034309387207
80,9,0.6973965167999268
81,9,0.6538451313972473
82,9,0.9647476673126221
83,9,0.5615870952606201
84,9,0.773055374622345
85,9,1.1926008462905884
86,9,0.6849791407585144
87,9,0.5359936952590942
88,9,0.4692407250404358
89,9,0.48827147483825684
90,9,0.4686264097690582
91,9,0.561427652835846
92,9,0.4736073613166809
93,9,0.5687790513038635
94,9,0.5095111727714539
95,9,0.8166215419769287
96,9,0.6427013278007507
97,9,0.7323364019393921
98,9,0.5707683563232422
99,9,0.7207534909248352
